file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
dia153_utt11.wav,fear,使用提供的音頻片段作為輸入，你如何解讀或分類說話者潛在的情緒？(a) 憤怒 (b) 恐懼 (c) 快樂 (d) 噁心,(b) 恐懼,根據音頻中表達的情緒，哪一種臉部表情最有可能出現？(a) 眉頭緊皺且嘴唇顫抖 (b) 鼻子起皺且上唇上揚 (c) 目光銳利且嘴唇緊閉 (d) 重重嘆氣並皺眉、身體前傾,(a) 眉頭緊皺且嘴唇顫抖
dia128_utt3.wav,fear,請使用提供的音訊片段作為輸入，你會如何詮釋或分類說話者內心的情緒？(a) 害怕 (b) 噁心 (c) 開心 (d) 傷心,(a) 害怕,感受相同情緒的人最有可能會說哪一句話？(a) 這真的太可怕了，我一直無法停止去想這件事。 (b) 我好興奮，完全無法抑制我的快樂！ (c) 別再找藉口了，一切都是你的錯！ (d) 這太噁心了，我簡直不能相信。,(a) 這真的太可怕了，我一直無法停止去想這件事。
dia113_utt4.wav,fear,根據給定音訊檔案中的聲音線索，說話者所傳達的是哪一種情緒語調或感受？ (a) 恐懼 (b) 噁心 (c) 憤怒 (d) 快樂,(a) 恐懼,考慮這段演說中傳達的情緒，下列哪一種情境最符合說話者的情感狀態？ (a) 贏得期盼已久的獎項或獎品。 (b) 在網路上看到令人不舒服的圖片。 (c) 與人爭執後甩門離開。 (d) 在街上遇到一隻具攻擊性的狗。,(d) 在街上遇到一隻具攻擊性的狗。
dia111_utt9.wav,fear,根據提供的音訊片段，你能判斷錄音中說話者表達的是哪種情緒狀態嗎？(a) 害怕 (b) 快樂 (c) 厭惡 (d) 悲傷,(a) 害怕,從以下列舉的臉部表情中，你認為哪一個最能準確呈現音訊中聽到的情緒？(a) 皺眉並微張嘴巴，好像要喊叫。(b) 嘴角下垂且眼含淚水 (c) 臉部表情僵硬、嘴唇顫抖且呼吸急促。(d) 眼神移開並咬牙切齒的嘴型,(c) 臉部表情僵硬、嘴唇顫抖且呼吸急促。
dia153_utt4.wav,fear,說話者在音訊中表達的是什麼情緒？(a) 悲傷 (b) 害怕 (c) 快樂 (d) 噁心,(b) 害怕,下列哪一句話最能反映出在音訊中辨識出的同樣情緒？(a) 那真令人作嘔，我真不敢相信。 (b) 這情況真的讓我快抓狂了！ (c) 這是我最棒的一天，我感覺無比開心！ (d) 我快喘不過氣了，我現在真的很害怕。,(d) 我快喘不過氣了，我現在真的很害怕。
dia263_utt4.wav,fear,根據提供的音訊錄音，你能夠分析並辨認出講者所表達的情緒嗎？(a) 恐懼 (b) 噁心 (c) 憤怒 (d) 悲傷,(a) 恐懼,根據提供的選項，下列哪一個情境最有可能對應到講者在演講中表達的情緒？(a) 爭執後甩門而去。(b) 因難吃的食物而皺眉拒絕。(c) 帶著焦慮準備一場高壓考試。(d) 在談話中因好笑的笑話而大笑。,(c) 帶著焦慮準備一場高壓考試。
dia3_utt1.wav,fear,使用提供的音訊片段作為輸入，你會如何詮釋或分類說話者內心的情緒？(a)快樂 (b)恐懼 (c)悲傷 (d)厭惡,(b) 恐懼,根據提供的選項，哪一個情境最可能對應到說話者在語音中所表現的情緒？(a)同事間激烈的爭論。 (b)在機場道別。 (c)與心愛的人經過長時間分離後擁抱。 (d)在街上面對一隻具有攻擊性的狗。,(d) 在街上面對一隻具有攻擊性的狗。
dia205_utt3.wav,fear,說話者在音檔中的情緒語調是什麼？(a) 害怕 (b) 悲傷 (c) 快樂 (d) 生氣,(a) 害怕,以下哪一種情境最符合語音中表達的情緒？(a) 同事間的激烈爭吵。(b) 在空無一人的房子裡聽到突如其來的巨響而作出反應。(c) 贏得一項期待已久的獎項或獎品。(d) 讀著一封感人至深的道別信。,(b) 在空無一人的房子裡聽到突如其來的巨響而作出反應。
dia105_utt1.wav,fear,你能從這段錄音中分辨說話者的情緒嗎？(a) 害怕 (b) 厭惡 (c) 快樂 (d) 悲傷,(a) 害怕,哪一種情境最符合這段語音所傳達的情緒？(a) 夜晚獨自在黑暗的小巷中行走 (b) 同事間激烈爭吵 (c) 皺著眉頭拒絕無味的食物 (d) 在收到好消息後微笑的人,(a) 夜晚獨自在黑暗的小巷中行走
dia195_utt0.wav,fear,考慮一段提供的音頻片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 恐懼 (b) 憤怒 (c) 悲傷 (d) 快樂,(a) 恐懼,以下哪一句最能符合其他人與音頻中所表達相同情緒的狀態？(a) 這太可怕了，我無法停止思考這件事。 (b) 我實在太開心了，快要爆炸！ (c) 我甚至無法看這個不感到不舒服。 (d) 我不知道該如何從這種失落中走出來。,(a) 這太可怕了，我無法停止思考這件事。
dia278_utt0.wav,disgust,說話者在錄音中的情緒語調是什麼？(a) 悲傷 (b) 厭惡 (c) 快樂 (d) 生氣,(b) 厭惡,根據說話者在錄音中表達的情緒，以下哪一種社交互動是最合適的回應？(a) 鼓勵他們深呼吸以放鬆心情。(b) 祝賀或讚美對方，分享他們的喜悅。(c) 冷靜地表達理解，並建議離開令人不悅的環境。(d) 專心傾聽並不打斷，讓對方發洩情緒。,(c) 冷靜地表達理解，並建議離開令人不悅的環境。
dia120_utt11.wav,disgust,根據現有的音訊錄音，你能否分析並辨識說話者所表達的情緒？(a) 厭惡 (b) 悲傷 (c) 憤怒 (d) 恐懼,(a) 厭惡,根據音訊中辨識出的情緒，哪一種社交互動作為回應最為合適？(a) 安撫對方並提供方法以度過令人不舒服的情況。 (b) 同理地傾聽，讓對方表達感受。 (c) 提供安慰並提醒對方他們很安全。 (d) 建議一個活動來保持正能量。,(a) 安撫對方並提供方法以度過令人不舒服的情況。
dia61_utt1.wav,disgust,根據語音檔中的聲音線索，說話者傳達出什麼情感語氣或感覺？(a) 厭惡 (b) 恐懼 (c) 快樂 (d) 憤怒,(a) 厭惡,根據這段語音的情緒語氣，下列哪一個情境最能反映說話者的情感？(a) 爭吵後摔門而去。 (b) 對房間裡的惡臭做出反應。 (c) 在機場道別。 (d) 在談話中對有趣的笑話大笑。,(b) 對房間裡的惡臭做出反應。
dia120_utt9.wav,disgust,說話者在音訊中表達的是哪一種情緒？(a) 厭惡 (b) 生氣 (c) 悲傷 (d) 開心,(a) 厭惡,下列哪一種情境最符合這段演講中所辨識出的情緒？(a) 參加摯友的葬禮 (b) 獨自在黑暗中看恐怖電影 (c) 因飯菜難吃而皺眉拒絕 (d) 贏得期待已久的獎項或獎品,(c) 因飯菜難吃而皺眉拒絕
dia231_utt11.wav,disgust,說話者在音檔中表達的是哪種情緒？(a) 生氣 (b) 悲傷 (c) 快樂 (d) 厭惡,(d) 厭惡,根據說話者在音檔中表達的情緒，下列哪一種社交互動是最合適的回應？(a) 建議做一些活動來保持正面能量 (b) 建議一起共度時光讓對方開心起來 (c) 如果合適，向對方道歉並承認自己的錯誤 (d) 為對方的不適道歉，並轉換話題以避免讓他們更不舒服,(d) 為對方的不適道歉，並轉換話題以避免讓他們更不舒服
dia123_utt9.wav,disgust,從現有的音檔中，你能分析並辨識說話者所表達的情緒嗎？(a) 憤怒 (b) 恐懼 (c) 厭惡 (d) 快樂,(c) 厭惡,哪一種情境最符合這段話中所表達的情緒？(a) 帶著焦慮準備一場重要的考試。 (b) 同事間激烈的爭論。 (c) 贏得期盼已久的獎項或獎品。 (d) 因食物已腐壞而轉頭離開。,(d) 因食物已腐壞而轉頭離開。
dia169_utt18.wav,disgust,從現有的音頻錄音中，你能分析並辨認出說話者所表達的情緒嗎？(a) 厭惡 (b) 悲傷 (c) 恐懼 (d) 生氣,(a) 厭惡,考慮到說話者的情緒，下列哪一句最能代表其他也有相同情緒的人所感受到的情感？(a) 別再找藉口了，這完全是你的錯！(b) 這讓我感到噁心。(c) 我太興奮了，完全無法抑制我的快樂！(d) 我不知道該如何從這種失落中走出來。,(b) 這讓我感到噁心。
dia151_utt0.wav,disgust,在錄音中，說話者的感覺是什麼？(a) 悲傷 (b) 厭惡 (c) 快樂 (d) 生氣,(b) 厭惡,哪一種情境最符合演講中表達的情緒？(a) 觀看一場感人但悲傷的電影場景。(b) 在黑暗中獨自看恐怖電影。(c) 父母責罵行為不當的孩子。(d) 轉頭避開變質的食物。,(d) 轉頭避開變質的食物。
dia110_utt8.wav,disgust,根據現有的音頻錄音，你能分析並判斷說話者所表達的情緒嗎？(a) 生氣 (b) 厭惡 (c) 快樂 (d) 恐懼,(b) 厭惡,有相同情緒的人最有可能說出下列哪一句話？(a) 我甚至不敢看這個，感覺很不舒服。 (b) 這情況真的讓我越來越生氣！(c) 我太興奮了，完全按耐不住我的快樂！(d) 我真的很害怕接下來可能會發生什麼。,(a) 我甚至不敢看這個，感覺很不舒服。
dia17_utt14.wav,disgust,你能從這段錄音中辨認說話者的情緒嗎？ (a) 快樂 (b) 害怕 (c) 噁心 (d) 悲傷,(c) 噁心,以下哪一個情境最符合說話者在這段話中表現出的情緒？ (a) 轉身遠離變質的食物。 (b) 被別人超車後大喊。 (c) 收到好消息後微笑。 (d) 晚上獨自在黑暗的小巷中走路。,(a) 轉身遠離變質的食物。
dia210_utt6.wav,disgust,根據聲音檔案中說話者的聲音線索，說話者傳達出什麼樣的情感語氣或感覺？(a) 恐懼 (b) 快樂 (c) 噁心 (d) 悲傷,(c) 噁心,感受到相同情感的人最有可能會說哪一句話？(a) 我不能呼吸，我現在真的好害怕。 (b) 我不敢相信會發生這種事，我太生氣了！ (c) 好髒喔！請盡快把它清乾淨。 (d) 我好興奮，完全無法抑制我的快樂！,(c) 好髒喔！請盡快把它清乾淨。
dia123_utt2.wav,disgust,說話者在音頻中表達的是哪種情緒？(a) 快樂 (b) 生氣 (c) 噁心 (d) 害怕,(c) 噁心,以下哪一個情境最符合說話者在這段發言中所傳達的情緒？(a) 聽到一個令人震驚且冒犯的言論。 (b) 同事之間激烈的爭吵。 (c) 在對話中聽到好笑的笑話而大笑。 (d) 觀看一個感人但悲傷的電影場景。,(a) 聽到一個令人震驚且冒犯的言論。
dia52_utt1.wav,disgust,考慮所提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 快樂 (b) 厭惡 (c) 生氣 (d) 悲傷,(b) 厭惡,根據音訊中所表達的情緒，哪一種面部表情最有可能出現？(a) 眼睛微笑、張口大笑 (b) 眼睛瞇起、鼻子皺起 (c) 眼睛睜大、眉毛抬高、嘴唇微開 (d) 眼睛向下看、嘴唇顫抖,(b) 眼睛瞇起、鼻子皺起
dia196_utt1.wav,disgust,錄音中的說話者感覺如何？(a) 生氣 (b) 害怕 (c) 噁心 (d) 開心,(c) 噁心,考慮到音檔中表達的情緒，下列哪一種臉部表情與其最為接近？(a) 皺著額頭，表情憂鬱 (b) 下巴縮回，嘴角一側抽動，彷彿難以忍受 (c) 鼻孔張大，表情緊張 (d) 眉頭緊皺，嘴唇顫抖,(b) 下巴縮回，嘴角一側抽動，彷彿難以忍受
dia259_utt10.wav,disgust,你能從這段錄音中判斷說話者的情緒嗎？ (a) 厭惡 (b) 生氣 (c) 害怕 (d) 悲傷,(a) 厭惡,考慮到說話者的情緒，下列哪一句最能代表其他有相同情緒的人的感受？ (a) 這是我最棒的一天，我感覺無比快樂！ (b) 我不知道該如何從這個失去中走出來。 (c) 這太噁心了，我簡直不敢相信。 (d) 這太可怕了，我一直無法停止思考。,(c) 這太噁心了，我簡直不敢相信。
dia65_utt3.wav,disgust,根據給定音訊檔中說話者的語音線索，說話者傳達了哪一種情緒語氣或感受？(a) 害怕 (b) 憤怒 (c) 厭惡 (d) 悲傷,(c) 厭惡,根據談話的情緒語氣，下列哪一種情境最能反映說話者的情緒？(a) 晚上獨自一人在黑暗巷弄中行走。(b) 在網路上看到令人不愉快的圖片。(c) 參加摯友的葬禮。(d) 父母因小孩不當行為而責罵他們。,(b) 在網路上看到令人不愉快的圖片。
dia85_utt4.wav,disgust,根據所提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 憤怒 (b) 快樂 (c) 厭惡 (d) 悲傷,(c) 厭惡,在下列選項中，哪一個情境最有可能對應到說話者在語音中所表達的情緒？(a) 讀著感人肺腑的告別信 (b) 氣憤地丟擲物品 (c) 轉身離開變質的食物 (d) 和親朋好友慶祝生日,(c) 轉身離開變質的食物
dia130_utt1.wav,disgust,根據給定音訊檔案中的聲音線索，說話者傳達了什麼情緒語調或感覺？(a) 恐懼 (b) 快樂 (c) 生氣 (d) 噁心,(d) 噁心,在下列臉部表情中，你認為哪一個最能準確表現音訊中所聽到的情緒？(a) 皺眉頭且神情哀傷 (b) 下巴內縮且嘴角一邊抽動，彷彿難以忍受 (c) 燦爛的笑容配上閃亮雙眼 (d) 眉毛上揚且皺著眉頭,(b) 下巴內縮且嘴角一邊抽動，彷彿難以忍受
dia92_utt5.wav,disgust,根據所提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？ (a) 厭惡 (b) 恐懼 (c) 悲傷 (d) 憤怒,(a) 厭惡,下列哪一句最能匹配其他人所表現出與音訊中相同的情緒狀態？ (a) 我真的很害怕接下來可能會發生什麼。 (b) 我忍不住微笑，一切都感覺很美好。 (c) 我就是無法停止想到那些不好的回憶。 (d) 我甚至連看這個都感到不舒服。,(d) 我甚至連看這個都感到不舒服。
dia80_utt2.wav,disgust,根據說話者在所給音檔中的聲音線索，傳達出來的情緒語氣或感受是什麼？ (a) 憤怒 (b) 嫌惡 (c) 快樂 (d) 悲傷,(b) 嫌惡,下列哪一句話最貼近其他人表達與音檔同樣情緒時的心情？ (a) 我就是停不下來想那些糟糕的回憶。 (b) 我甚至沒辦法看這個，不然會覺得很不舒服。 (c) 這太可怕了，我一直無法忘記。 (d) 我不敢相信這真的發生了，我真的很生氣！,(b) 我甚至沒辦法看這個，不然會覺得很不舒服。
dia115_utt3.wav,disgust,音訊中說話者的情緒語調是什麼？(a) 厭惡 (b) 憤怒 (c) 開心 (d) 悲傷,(a) 厭惡,有著相同情緒感受的人最有可能會說哪一句話？(a) 他們怎麼敢這樣不公平地對待我！(b) 我忍不住一直笑，一切都感覺很美好。 (c) 我真的很害怕接下來會發生什麼。 (d) 這讓我覺得反胃。,(d) 這讓我覺得反胃。
dia70_utt10.wav,disgust,這位說話者的情緒語調為何？(a) 憤怒 (b) 快樂 (c) 噁心 (d) 恐懼,(c) 噁心,根據音檔中說話者表達的情緒，以下哪一種社交互動會是最合適的回應？(a) 祝賀或稱讚他們，分享他們的快樂。(b) 鼓勵他們深呼吸，讓自己放鬆。(c) 安撫對方，並提供讓他們走出不舒服情境的方法。(d) 先給他們一些空間冷靜，再進一步互動。,(c) 安撫對方，並提供讓他們走出不舒服情境的方法。
dia4_utt6.wav,disgust,錄音中的說話者感覺如何？(a) 厭惡 (b) 生氣 (c) 快樂 (d) 害怕,(a) 厭惡,根據音檔中判斷出的情緒，下列哪一種表情最有可能符合說話者的情感狀態？(a) 眼睛向下望，嘴唇顫抖 (b) 臉部肌肉放鬆，帶著開心的笑容 (c) 眉毛上揚，皺著眉頭 (d) 目光避開，嘴巴扭曲,(d) 目光避開，嘴巴扭曲
dia70_utt9.wav,disgust,你能從這段音檔中分辨說話者的情緒嗎？(a) 悲傷 (b) 快樂 (c) 噁心 (d) 憤怒,(c) 噁心,根據這段演講中所傳達的情緒，下列哪個情境最貼近說話者的情感狀態？(a) 晚上獨自走在昏暗的小巷中。(b) 在對話中聽到有趣笑話而大笑。(c) 聞到房間內的惡臭反應。(d) 同事之間激烈爭吵。,(c) 聞到房間內的惡臭反應。
dia230_utt8.wav,disgust,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者的潛在情緒？(a) 恐懼 (b) 悲傷 (c) 快樂 (d) 厭惡,(d) 厭惡,根據音訊中辨識出的情緒，最適合作為回應的社交互動為何？(a) 有同理心地傾聽，讓他們表達自己的感受。(b) 冷靜地表達理解，並建議離開令人不快的環境。(c) 鼓勵他們深呼吸來放鬆。(d) 冷靜地承認他們的挫折，並提出解決方法。,(b) 冷靜地表達理解，並建議離開令人不快的環境。
dia96_utt3.wav,disgust,從可用的音訊錄音中，你能分析並辨識說話者所表達的情緒嗎？(a) 憤怒 (b) 厭惡 (c) 恐懼 (d) 悲傷,(b) 厭惡,下列哪一種臉部表情最符合在音訊中聽到的情緒？(a) 嘴角下垂並帶有淚眼 (b) 頭微微向後縮，眼神驚恐，彷彿正在尋找逃脫的路 (c) 鼻子皺起，上唇抬高 (d) 溫暖真誠的微笑並微微歪頭,(c) 鼻子皺起，上唇抬高
dia17_utt4.wav,disgust,根據語音檔案中的聲音線索，說話者所傳達的情感語調或感覺是什麼？ (a) 憤怒 (b) 厭惡 (c) 快樂 (d) 悲傷,(b) 厭惡,哪一種情境最能符合講話中所表達的情感？ (a) 參加摯友的喪禮。 (b) 聽到令人震驚且令人反感的言論。 (c) 在街上遇到一隻兇猛的狗。 (d) 因挫折而丟擲物品。,(b) 聽到令人震驚且令人反感的言論。
